"wt.1.NC12.opaKD2.23003FL.06.01.18"	"ac.1.NC12.opaKD2.23003FL.06.01.19"	"dsred.1.NC12.opaKD2.23003FL.06.01.20"	"opa.1.NC12.opaKD2.23003FL.06.01.21"	"wt.2.NC12.opaKD5.23003FL.06.01.35"	"ac.2.NC12.opaKD5.23003FL.06.01.36"	"dsred.2.NC12.opaKD5.23003FL.06.01.37"	"dsred.3.NC12.opaKD5.23003FL.06.01.38"	"opa.3.NC12.opaKD5.23003FL.06.01.40"	"opa.5.NC12.opaKD5.23003FL.06.01.42"	"ac.3.NC12.opaKD6.23003FL.06.01.44"	"ac.4.NC12.opaKD6.23003FL.06.01.45"	"opa.6.NC12.opaKD6.23003FL.06.01.46"	"opa.7.NC12.opaKD6.23003FL.06.01.47"	"opa.8.NC12.opaKD6.23003FL.06.01.48"
"scaffold_7:19630938-19631078"	29	9	5	11	8	4	9	26	10	8	6	4	20	22	16
"scaffold_7:19639086-19639635"	449	178	85	304	157	119	313	273	338	182	281	292	502	533	377
"scaffold_7:19641008-19641174"	67	28	16	48	25	58	40	36	70	47	81	83	63	71	51
"scaffold_7:19654030-19654112"	23	9	2	18	10	1	9	32	23	6	8	11	33	19	16
"scaffold_7:19665708-19665788"	26	13	8	12	14	1	17	6	8	4	7	4	23	18	18
"scaffold_7:19666456-19666663"	145	37	20	60	37	53	117	79	120	71	57	96	184	174	110
"scaffold_7:19669664-19669878"	123	27	18	74	70	29	61	46	72	37	43	35	63	61	76
"scaffold_7:19670238-19670318"	17	13	5	15	11	7	18	25	27	11	4	24	45	24	33
"scaffold_7:19675406-19675642"	73	22	5	26	39	9	51	91	49	9	13	10	96	96	72
"scaffold_7:19678304-19678522"	96	40	10	57	37	24	77	45	73	24	33	38	143	135	118
"scaffold_7:19680366-19680933"	103	44	16	40	46	17	85	56	47	4	48	15	70	53	109
"scaffold_7:19685584-19685693"	57	28	5	20	28	11	26	46	35	6	16	23	27	43	38
"scaffold_7:19690050-19690165"	37	13	1	12	13	4	22	17	14	0	3	2	33	36	22
"scaffold_7:19690259-19690806"	381	161	27	82	186	87	373	294	183	72	153	135	381	424	296
"scaffold_7:19693807-19694314"	104	16	24	41	44	17	59	78	36	5	31	44	47	49	60
"scaffold_7:19700802-19700888"	18	13	5	7	18	10	20	35	12	2	14	10	24	14	25
"scaffold_7:19701129-19701445"	49	21	12	27	26	23	60	46	38	7	29	33	65	38	69
"scaffold_7:19707941-19708171"	80	41	11	29	19	6	35	37	37	5	24	32	53	58	72
"scaffold_7:19723792-19723900"	14	12	8	15	6	5	10	29	9	3	7	5	8	24	12
"scaffold_7:19732409-19732510"	13	13	1	18	11	2	22	8	24	4	4	12	24	29	22
"scaffold_7:19734531-19734832"	164	85	11	68	98	14	142	217	77	31	75	64	171	130	184
"scaffold_7:19739996-19740164"	71	27	4	24	33	7	54	25	47	7	10	11	50	50	57
"scaffold_7:19742195-19742465"	78	26	9	35	29	13	51	46	39	11	19	15	60	38	49
"scaffold_7:19743545-19743724"	31	18	3	19	15	1	21	19	24	7	5	16	74	28	55
"scaffold_7:19745806-19746140"	24	7	18	19	18	4	11	15	6	2	12	8	10	5	12
"scaffold_7:19747651-19747739"	31	10	8	11	10	13	13	18	9	3	10	3	10	13	36
"scaffold_7:19753987-19754335"	89	39	10	43	39	15	41	62	28	1	18	17	82	41	63
"scaffold_7:19756900-19756980"	26	7	6	11	7	8	15	12	22	4	14	10	18	20	21
"scaffold_7:19759540-19759661"	51	26	8	33	22	15	34	19	27	6	25	22	48	35	53
"scaffold_7:19760235-19760360"	37	9	4	11	31	6	29	19	19	5	15	8	23	29	49
"scaffold_7:19764523-19764804"	80	19	7	26	46	4	42	28	27	13	21	25	39	26	49
"scaffold_7:19765414-19765644"	35	9	10	21	18	14	16	11	26	3	20	25	27	20	29
"scaffold_7:19768388-19768728"	239	116	51	165	92	140	203	141	243	223	226	203	294	297	229
"scaffold_7:19772057-19772488"	409	189	32	167	172	72	386	171	358	121	150	158	589	582	416
"scaffold_7:19776851-19776952"	32	10	2	24	19	5	13	10	16	3	12	5	14	17	28
"scaffold_7:19785532-19785690"	23	6	4	15	12	5	10	11	18	2	11	10	18	14	22
"scaffold_7:19785901-19786066"	12	2	8	21	24	7	9	8	7	1	10	9	10	16	24
"scaffold_7:19796016-19796190"	59	26	10	27	39	9	31	24	53	21	12	7	52	45	63
"scaffold_7:19796816-19797989"	1367	578	156	683	715	325	1069	692	1301	817	502	728	1754	1664	1412
"scaffold_7:19801040-19801549"	579	258	98	455	269	362	441	328	577	611	577	675	696	662	555
"scaffold_7:19801635-19802057"	143	85	33	174	105	58	86	71	194	186	104	114	228	146	205
"scaffold_7:19809653-19810217"	228	73	30	85	88	30	131	129	77	35	69	68	144	142	167
"scaffold_7:19810832-19810906"	27	12	3	13	10	5	10	18	18	0	6	0	24	14	22
"scaffold_7:19818929-19819005"	32	9	4	16	16	3	21	14	18	2	20	5	22	23	17
"scaffold_7:19822783-19823156"	35	17	7	21	14	7	10	44	17	6	24	9	25	31	30
"scaffold_7:19846661-19846799"	38	5	3	20	10	8	27	27	26	1	25	8	10	12	17
"scaffold_7:19861996-19862227"	69	40	8	25	41	32	62	71	34	9	34	29	76	49	71
"scaffold_7:19902061-19902236"	62	17	16	33	22	32	53	55	96	33	32	44	85	68	39
"scaffold_7:19905850-19905932"	24	10	2	8	7	24	18	9	27	11	9	13	22	26	16
"scaffold_7:19912446-19912691"	58	24	10	55	33	34	56	47	65	52	47	55	88	86	53
"scaffold_7:19916488-19916632"	59	12	5	21	33	13	33	28	36	4	17	9	33	23	29
"scaffold_7:19921134-19921230"	53	23	7	31	20	50	42	27	79	60	55	85	55	81	57
"scaffold_7:19932945-19933048"	38	19	2	16	18	6	34	41	33	7	18	0	36	41	22
"scaffold_7:19936258-19936344"	26	17	3	7	11	6	23	11	28	5	7	8	19	30	26
"scaffold_7:19936507-19936830"	132	80	13	54	47	27	128	141	86	22	41	56	146	144	169
"scaffold_7:19945216-19945323"	20	32	11	14	10	12	15	34	32	9	26	22	34	36	38
"scaffold_7:19969449-19969635"	30	25	3	27	10	10	40	31	29	9	8	10	31	33	35
"scaffold_7:19994759-19994845"	19	15	4	7	6	2	25	22	18	5	10	7	16	10	22
"scaffold_7:20008574-20008717"	23	10	4	11	7	3	9	20	7	2	1	0	19	11	11
"scaffold_7:20013897-20013996"	38	21	9	30	18	17	24	43	38	29	16	18	44	15	28
"scaffold_7:20014621-20014725"	30	15	3	13	26	14	24	22	19	20	8	10	36	21	10
"scaffold_7:20025579-20025892"	86	31	10	42	44	9	51	99	46	24	31	24	71	40	67
"scaffold_7:20031022-20031150"	29	14	6	16	19	4	18	21	11	2	10	4	22	16	37
"scaffold_7:20036917-20037062"	89	52	20	46	37	30	49	64	81	14	50	68	77	66	76
"scaffold_7:20041759-20041869"	36	12	3	26	25	7	16	42	25	13	23	13	38	28	22
"scaffold_7:20047559-20047742"	60	32	16	32	17	41	54	39	58	39	69	62	64	108	56
"scaffold_7:20053480-20053726"	155	36	17	80	99	15	64	104	73	28	42	28	76	66	90
"scaffold_7:20053838-20054324"	113	27	13	78	61	11	56	39	66	26	47	21	50	74	55
"scaffold_7:20062548-20062667"	63	13	4	37	34	14	27	23	34	10	12	19	34	12	37
"scaffold_7:20063005-20063346"	151	29	33	96	150	56	116	111	108	71	87	76	103	81	89
"scaffold_7:20063483-20063631"	73	18	5	41	39	23	50	65	61	28	43	39	65	52	51
"scaffold_7:20063897-20063987"	66	19	1	20	20	15	27	35	32	11	20	18	30	40	23
"scaffold_7:20064077-20064771"	368	83	72	250	174	307	270	279	389	383	355	362	396	447	251
"scaffold_7:20070447-20070596"	64	13	0	19	19	5	28	22	25	6	17	12	66	52	35
"scaffold_7:20079864-20079970"	32	19	3	33	21	7	43	24	57	17	28	16	29	58	43
"scaffold_7:20094860-20094964"	14	10	2	14	10	3	6	17	29	4	9	7	22	8	17
"scaffold_7:20100201-20100294"	26	12	3	12	8	4	33	24	17	3	16	2	33	13	27
"scaffold_7:20104348-20104525"	49	30	8	31	15	26	38	50	59	23	34	31	43	45	40
"scaffold_7:20105714-20105817"	25	24	8	21	11	9	21	15	17	19	27	22	14	25	37
"scaffold_7:20117943-20118053"	21	14	6	7	6	5	14	28	10	5	6	2	11	14	16
"scaffold_7:20120817-20120943"	32	11	12	17	22	10	28	63	15	12	7	11	20	29	37
"scaffold_7:20132729-20132864"	34	24	3	25	8	12	37	45	29	7	10	14	52	46	24
"scaffold_7:20135978-20136106"	24	18	2	16	14	6	20	36	12	5	29	9	20	4	24
"scaffold_7:20137461-20137619"	53	20	6	9	11	7	37	45	15	3	12	26	25	24	31
"scaffold_7:20141664-20141913"	57	15	12	29	21	13	60	50	34	0	20	15	40	42	63
"scaffold_7:20144610-20144772"	21	4	4	8	6	3	21	40	8	8	2	14	21	9	8
"scaffold_7:20147456-20147751"	75	57	11	34	31	17	62	130	63	10	37	27	100	89	67
"scaffold_7:20154172-20154361"	34	11	5	9	11	5	16	22	18	9	8	8	25	8	22
"scaffold_7:20155720-20155810"	35	17	10	27	15	9	20	36	18	10	12	24	26	21	43
"scaffold_7:20167779-20167885"	16	8	1	12	5	0	10	10	6	1	5	4	10	5	8
"scaffold_7:20168920-20169163"	37	15	18	26	24	12	24	46	36	18	14	9	25	28	31
"scaffold_7:20178713-20178822"	41	18	13	19	14	12	37	15	41	12	41	33	59	52	36
"scaffold_7:20182169-20182315"	64	23	18	31	35	39	47	71	76	73	83	85	94	80	64
"scaffold_7:20183267-20183464"	134	22	8	41	48	11	61	56	56	12	24	17	54	59	33
"scaffold_7:20187128-20187343"	205	79	27	96	55	65	129	149	169	121	99	100	209	208	142
"scaffold_7:20187590-20187701"	67	14	7	32	28	23	42	50	53	9	28	17	37	30	43
"scaffold_7:20192145-20192770"	185	27	21	87	63	14	65	87	57	15	42	23	87	78	97
"scaffold_7:20199630-20199723"	60	34	14	31	21	26	46	42	58	15	35	48	83	92	96
"scaffold_7:20203505-20203584"	44	8	7	27	28	3	14	25	14	4	19	11	4	9	15
"scaffold_7:20236518-20236823"	24	20	6	32	17	9	17	31	34	3	24	12	46	47	50
"scaffold_7:20240428-20240811"	171	102	22	90	66	40	116	225	123	28	70	45	154	157	158
"scaffold_7:20242937-20243091"	45	22	6	15	10	8	17	33	30	2	9	14	23	24	31
"scaffold_7:20248671-20248787"	54	17	8	29	11	6	31	34	14	2	17	13	38	16	34
"scaffold_7:20253009-20253170"	52	14	7	30	21	13	25	43	14	6	14	4	14	25	40
"scaffold_7:20259613-20260044"	254	157	77	219	150	365	211	223	342	435	440	540	300	324	237
"scaffold_7:20263677-20263899"	99	59	16	89	38	64	85	81	120	71	72	101	106	113	96
"scaffold_7:20286684-20286872"	40	27	17	31	24	54	36	35	38	33	88	100	36	47	27
"scaffold_7:20300695-20300788"	23	10	4	16	10	9	15	21	28	19	19	20	31	17	18
"scaffold_7:20310271-20310430"	18	16	10	15	10	12	27	25	17	3	18	12	21	30	18
"scaffold_7:20323735-20323851"	28	17	3	23	11	7	21	26	21	4	19	13	22	26	16
"scaffold_7:20327493-20327654"	47	11	5	21	17	5	23	26	34	9	9	9	18	10	17
"scaffold_7:20336741-20337009"	73	26	9	69	44	11	69	109	76	19	22	29	49	74	48
"scaffold_7:20340029-20340916"	284	103	47	197	79	50	172	209	138	45	129	96	207	295	237
"scaffold_7:20348000-20348094"	22	8	4	6	12	4	13	16	13	5	3	3	12	5	11
"scaffold_7:20353031-20353844"	686	326	90	434	177	167	597	235	303	122	397	457	721	1182	789
"scaffold_7:20355274-20355625"	228	120	22	125	104	49	262	216	164	53	96	107	257	258	294
"scaffold_7:20357642-20357772"	120	42	16	65	63	22	101	67	52	16	63	56	192	120	162
"scaffold_7:20361759-20361898"	45	22	2	20	37	5	27	25	28	7	19	6	28	28	71
"scaffold_7:20364775-20364870"	39	18	7	17	20	5	17	19	17	0	11	9	16	13	15
"scaffold_7:20366587-20366667"	48	16	5	11	22	12	13	34	23	5	18	4	17	27	30
"scaffold_7:20367141-20367409"	69	14	7	17	52	13	31	25	32	8	16	9	45	39	56
"scaffold_7:20367787-20367977"	75	24	25	53	18	46	53	45	67	50	65	85	81	74	51
"scaffold_7:20373260-20373351"	58	17	7	11	49	4	27	31	18	4	17	7	44	35	43
"scaffold_7:20374451-20374605"	53	22	4	20	46	9	34	27	39	10	11	29	49	30	68
"scaffold_7:20376663-20376754"	47	13	7	33	31	2	23	27	20	4	15	24	26	26	52
"scaffold_7:20377561-20377651"	91	45	16	45	45	62	61	38	93	38	77	73	89	65	79
"scaffold_7:20377849-20378858"	1410	573	165	644	680	330	1042	796	979	485	563	656	1240	1245	1173
"scaffold_7:20382176-20382818"	1047	286	81	414	431	143	709	339	660	174	215	304	706	725	816
"scaffold_7:20384220-20384515"	579	256	36	158	335	100	390	438	382	135	166	232	462	457	530
"scaffold_7:20386188-20386399"	206	33	12	47	95	18	115	90	69	4	35	11	92	108	78
"scaffold_7:20386845-20386990"	143	76	35	78	63	126	117	105	143	149	180	213	153	186	178
"scaffold_7:20388161-20388415"	358	96	18	92	175	46	223	198	158	58	106	128	209	200	249
"scaffold_7:20389311-20389746"	368	101	46	151	233	72	274	346	208	66	100	110	230	211	296
"scaffold_7:20394580-20394670"	61	23	9	22	46	6	48	62	41	7	10	11	38	29	42
"scaffold_7:20396363-20396668"	127	55	9	61	38	12	73	108	60	12	32	34	80	90	75
"scaffold_7:20401924-20402322"	69	33	5	43	16	5	40	47	34	8	13	19	50	35	38
"scaffold_7:20404730-20404934"	61	29	10	42	15	6	43	48	46	25	23	17	50	54	58
"scaffold_7:20412391-20412565"	37	30	11	36	13	13	23	43	26	12	14	10	30	17	24
"scaffold_7:20418086-20418187"	19	11	10	35	12	10	27	12	8	6	17	8	18	15	21
"scaffold_7:20420919-20421040"	10	6	3	4	6	1	2	3	9	1	12	0	9	5	9
"scaffold_7:20421150-20421283"	13	18	5	23	14	5	16	23	15	1	12	6	8	10	10
"scaffold_7:20429527-20429609"	18	14	0	8	7	5	19	41	11	8	9	7	22	12	14
"scaffold_7:20445633-20445710"	14	4	1	2	3	0	3	11	2	1	3	3	7	4	5
"scaffold_7:20459048-20459135"	17	5	2	10	17	2	7	28	14	7	1	0	8	5	9
"scaffold_7:20459634-20459754"	26	5	2	9	5	1	14	13	12	5	3	1	10	18	9
"scaffold_7:20465684-20465824"	17	7	2	12	17	3	9	26	9	3	12	1	7	15	20
"scaffold_7:20470286-20470379"	17	7	4	18	18	11	24	23	22	17	23	26	18	23	12
"scaffold_7:20471094-20471241"	17	15	2	23	18	15	26	22	36	6	17	16	27	15	24
"scaffold_7:20476639-20477215"	1285	366	82	442	1021	306	1086	538	992	606	362	525	1059	1104	939
"scaffold_7:20480391-20480791"	688	215	131	309	266	412	555	415	646	583	546	686	698	775	595
"scaffold_7:20481842-20482107"	374	105	30	172	206	75	245	242	272	170	129	180	259	270	284
"scaffold_7:20482820-20483089"	372	90	51	153	226	99	286	196	293	147	181	175	260	302	269
"scaffold_7:20483165-20483399"	221	49	27	99	118	33	127	107	117	64	76	84	144	124	130
"scaffold_7:20487517-20487701"	68	25	13	50	37	12	76	18	70	19	25	19	64	55	65
"scaffold_7:20487839-20488083"	104	17	6	38	77	9	57	56	40	10	12	9	42	21	60
"scaffold_7:20488467-20488670"	199	46	12	63	162	34	111	118	124	24	53	46	165	134	176
"scaffold_7:20489974-20490194"	293	59	16	77	157	55	226	163	169	50	49	83	198	202	225
"scaffold_7:20491037-20491153"	123	24	5	60	86	15	98	71	50	22	17	22	122	103	104
"scaffold_7:20495225-20495377"	118	28	6	63	53	24	71	77	69	28	23	18	67	64	95
"scaffold_7:20499828-20499931"	41	20	6	48	27	9	50	29	38	17	28	17	46	66	61
"scaffold_7:20505818-20507159"	2065	738	236	1030	838	384	1350	951	1158	668	750	864	1878	2070	1684
"scaffold_7:20507643-20507739"	134	38	9	37	71	15	80	39	84	15	13	28	124	97	156
"scaffold_7:20512342-20512436"	31	13	2	15	17	7	19	16	15	9	9	4	14	14	24
"scaffold_7:20516330-20516436"	45	16	6	25	26	3	30	41	23	9	17	16	39	52	73
"scaffold_7:20518212-20518318"	29	12	8	45	16	9	24	19	22	3	26	21	13	26	40
"scaffold_7:20518448-20518542"	39	25	6	27	17	7	29	38	29	12	11	5	37	30	35
"scaffold_7:20530080-20530525"	101	18	12	105	45	22	59	123	44	21	27	27	45	75	44
"scaffold_7:20537869-20538007"	19	5	3	18	15	4	14	23	8	4	5	6	13	14	18
"scaffold_7:20540736-20540879"	60	11	7	38	17	17	18	28	41	21	19	14	45	42	27
"scaffold_7:20570593-20570673"	15	6	3	9	8	3	19	17	6	2	9	3	11	9	9
"scaffold_7:20580267-20580371"	9	9	1	3	8	2	12	19	12	1	7	16	11	9	11
"scaffold_7:20639980-20640070"	10	14	4	14	5	3	21	11	31	14	12	12	16	10	31
"scaffold_7:20723163-20723326"	17	11	1	9	8	11	20	10	18	1	10	6	23	20	9
"scaffold_7:20762963-20763163"	34	35	3	40	18	22	64	60	43	13	14	11	65	64	75
"scaffold_7:20771208-20771352"	19	8	5	10	13	8	18	33	16	3	13	7	44	22	34
"scaffold_7:20779072-20779174"	23	12	1	13	4	6	20	15	22	14	32	13	30	35	37
"scaffold_7:20780199-20780336"	28	10	7	20	11	9	20	17	16	6	17	32	37	25	49
"scaffold_7:20785554-20785742"	15	9	8	4	3	5	23	14	17	9	24	39	68	39	53
"scaffold_7:20798963-20799137"	21	15	8	14	10	7	25	35	22	3	17	21	47	30	39
"scaffold_7:20831121-20831234"	17	15	11	19	8	10	14	10	23	17	26	6	14	23	17
"scaffold_7:20848433-20848532"	7	9	0	13	14	10	7	6	17	8	10	16	9	10	18
"scaffold_7:20861684-20861813"	34	28	5	27	16	14	48	51	43	6	31	33	69	53	87
"scaffold_7:20862723-20862829"	23	16	4	41	25	15	18	23	15	10	14	16	25	26	37
"scaffold_7:20866994-20867071"	8	3	1	6	7	2	6	12	5	5	2	0	11	17	11
"scaffold_7:20905739-20905970"	26	11	8	31	11	23	20	25	15	10	13	11	14	7	22
"scaffold_7:20906886-20906995"	2	4	6	12	3	8	12	9	21	11	8	17	11	14	13
"scaffold_7:20938224-20938387"	20	20	5	18	4	14	21	32	14	13	8	18	9	14	12
"scaffold_7:20946892-20946990"	17	11	7	18	7	10	17	31	13	9	11	15	15	17	21
"scaffold_7:20959301-20959609"	104	45	18	90	35	38	131	81	109	40	36	32	149	156	87
"scaffold_7:20959995-20960355"	74	46	22	58	33	18	85	87	88	23	26	38	111	104	105
"scaffold_7:20961535-20961627"	31	9	5	10	12	6	27	35	22	7	14	12	33	40	27
"scaffold_7:20962256-20962722"	84	34	15	68	47	10	79	88	64	26	33	38	92	127	71
"scaffold_7:20965897-20966017"	13	10	4	11	6	7	9	27	9	2	6	2	7	13	11
"scaffold_7:20978862-20979042"	81	54	12	61	38	40	67	76	78	62	91	81	88	85	86
"scaffold_7:20982545-20982635"	48	13	1	23	20	4	12	30	16	6	15	7	18	16	23
"scaffold_7:20985718-20985804"	19	8	4	26	11	16	12	35	33	24	34	20	30	42	29
"scaffold_7:20989308-20989436"	49	24	7	30	27	25	39	25	46	46	51	53	62	85	45
"scaffold_7:20991999-20992165"	140	66	39	68	42	71	103	100	121	82	90	107	138	134	89
"scaffold_7:20992295-20992528"	129	63	35	77	46	129	74	85	111	122	164	220	108	127	118
"scaffold_7:20994911-20995092"	98	17	4	26	29	14	56	68	49	7	17	11	65	55	80
"scaffold_7:21000140-21000217"	9	6	3	11	3	1	10	17	10	4	9	10	6	9	11
"scaffold_7:21000600-21000740"	35	9	8	18	9	4	32	44	23	6	11	8	37	19	30
"scaffold_7:21011125-21011199"	16	11	1	6	4	2	15	19	15	5	7	0	8	7	17
"scaffold_7:21017851-21018003"	28	18	7	19	15	8	21	46	11	2	18	6	24	19	31
"scaffold_7:21018120-21018202"	24	5	2	9	5	1	14	18	6	2	9	0	15	11	13
"scaffold_7:21026309-21026589"	58	21	1	34	17	12	33	49	23	5	24	11	36	31	53
"scaffold_7:21057732-21057815"	6	7	0	12	3	6	11	8	9	2	4	6	7	7	5
"scaffold_7:21062885-21063046"	71	39	9	46	42	71	74	46	79	70	99	108	111	103	62
"scaffold_7:21063437-21063744"	57	28	13	56	25	11	27	83	29	6	19	16	48	34	55
"scaffold_7:21084537-21084801"	220	159	43	145	99	102	208	223	257	205	210	171	275	331	179
"scaffold_7:21097419-21097530"	14	3	1	12	7	4	10	9	6	2	4	1	13	6	2
"scaffold_7:21098482-21098757"	53	25	4	21	14	8	44	88	31	12	11	13	27	24	44
"scaffold_7:21099457-21099546"	13	5	2	7	5	4	10	20	4	2	14	3	2	8	10
"scaffold_7:21103918-21104019"	9	10	0	19	7	8	13	4	5	4	6	2	21	9	11
"scaffold_7:21104691-21104877"	38	35	4	37	13	18	30	48	26	11	27	13	20	46	42
"scaffold_7:21119839-21120045"	61	32	16	40	17	51	32	39	50	59	95	96	79	107	35
"scaffold_7:21161428-21161654"	24	12	14	18	17	19	39	35	24	8	27	33	23	23	50
"scaffold_7:21168186-21168284"	12	15	5	13	4	10	11	26	12	6	15	4	19	11	20
"scaffold_7:21175466-21175554"	10	11	4	11	9	3	18	20	6	1	9	5	15	17	9
"scaffold_7:21177398-21177521"	19	12	3	12	13	3	15	52	17	7	15	4	15	18	18
"scaffold_7:21212806-21212907"	12	8	2	9	4	4	19	13	30	3	3	6	22	21	17
"scaffold_7:21220338-21220493"	36	21	6	26	11	15	33	23	15	8	22	8	27	16	20
"scaffold_7:21222949-21223055"	1	13	0	16	11	5	13	11	9	2	10	5	7	10	10
"scaffold_7:21261173-21261525"	107	89	48	91	75	137	134	134	168	168	191	203	138	185	154
"scaffold_7:21281911-21281990"	12	8	1	11	5	6	15	9	17	8	9	13	10	7	9
"scaffold_7:21284671-21284792"	17	16	3	13	17	5	31	46	51	17	8	12	43	39	35
"scaffold_7:21404575-21404662"	9	4	4	14	1	5	21	20	8	0	6	5	8	6	12
"scaffold_7:21432954-21433084"	25	17	8	17	10	13	42	20	19	12	13	39	22	11	29
"scaffold_7:21438578-21438677"	31	28	7	33	22	15	52	62	45	54	29	20	25	37	40
"scaffold_7:21445305-21445724"	37	28	10	29	19	21	30	46	23	14	29	13	26	31	34
"scaffold_7:21480585-21480764"	39	32	9	19	22	41	39	39	43	21	41	33	56	47	46
"scaffold_7:21482904-21483047"	63	25	11	31	21	12	57	63	42	24	41	50	61	68	59
"scaffold_7:21483785-21483893"	33	5	3	20	21	0	8	24	15	5	14	13	12	6	4
"scaffold_7:21493371-21493519"	61	23	9	39	28	8	45	39	46	9	18	15	55	51	29
"scaffold_7:21494001-21494382"	163	85	64	159	53	96	155	143	223	195	151	228	248	258	147
"scaffold_7:21494723-21494966"	119	29	22	57	66	24	78	114	62	41	27	25	77	44	55
"scaffold_7:21495175-21495409"	110	33	17	60	78	24	82	152	73	31	22	25	58	67	65
"scaffold_7:21500315-21500502"	47	14	6	33	24	8	30	46	19	10	21	9	42	45	33
"scaffold_7:21506613-21506770"	39	6	8	32	16	8	14	20	13	5	19	10	22	24	27
"scaffold_7:21508311-21508420"	41	14	5	23	14	5	17	25	8	10	8	13	31	24	21
"scaffold_7:21515248-21515615"	59	15	14	27	21	7	21	30	27	5	13	6	26	28	25
"scaffold_7:21516272-21516353"	31	11	4	13	15	6	11	21	12	9	4	3	26	23	15
"scaffold_7:21537508-21537634"	37	15	4	12	16	22	20	23	32	23	10	27	46	47	31
"scaffold_7:21543487-21543645"	72	49	13	42	28	22	51	37	84	46	44	47	87	82	50
"scaffold_7:21553503-21553618"	25	15	7	14	7	6	22	25	17	2	4	5	25	18	25
"scaffold_7:21563155-21563492"	109	61	21	68	43	18	111	143	118	70	49	30	122	184	95
"scaffold_7:21577735-21577934"	39	21	7	34	15	12	42	52	38	6	25	20	53	66	32
"scaffold_7:21583219-21583296"	12	15	4	11	11	10	16	13	13	1	15	1	26	8	11
"scaffold_7:21583447-21583659"	51	20	3	28	28	14	57	48	27	9	25	25	72	62	55
"scaffold_7:21588684-21588833"	43	29	9	32	16	11	44	40	49	21	44	44	60	63	41
"scaffold_7:21593798-21594180"	48	35	8	47	20	19	42	39	31	20	27	32	31	23	46
"scaffold_7:21601464-21601572"	15	7	5	14	9	11	25	27	12	4	5	5	9	8	25
"scaffold_7:21601803-21601908"	13	2	7	24	6	3	6	12	5	1	2	3	11	1	18
"scaffold_7:21616247-21616458"	35	9	6	15	11	5	24	63	7	1	8	7	20	19	24
"scaffold_7:21637725-21637815"	16	20	5	22	8	3	22	30	17	2	10	8	25	24	24
"scaffold_7:21640350-21640554"	45	31	8	48	20	18	54	59	37	33	20	30	52	33	45
"scaffold_7:21651201-21651293"	26	13	8	13	8	10	9	15	25	19	12	13	16	35	10
"scaffold_7:21657505-21657600"	13	15	4	10	5	4	12	21	6	2	10	17	32	21	15
"scaffold_7:21685083-21685181"	18	3	2	10	10	3	14	29	12	4	10	6	6	6	9
"scaffold_7:21713866-21714028"	9	14	6	19	11	11	21	17	18	9	9	17	29	27	17
"scaffold_7:21719137-21719232"	43	10	5	15	24	9	14	10	21	8	4	7	24	23	20
"scaffold_7:21720038-21720150"	37	10	3	28	12	9	21	24	27	3	12	11	29	31	18
"scaffold_7:21733600-21733800"	205	95	29	112	50	105	147	145	172	96	125	165	163	265	167
"scaffold_7:21734126-21734201"	20	11	3	26	12	6	9	15	11	0	3	4	16	10	14
"scaffold_7:21737111-21737341"	105	36	6	65	19	15	88	122	86	41	9	7	116	110	83
"scaffold_7:21740893-21741032"	56	11	6	20	23	8	20	23	17	8	23	18	28	45	33
"scaffold_7:21742878-21743036"	21	7	2	25	14	3	24	18	12	4	20	5	16	29	22
"scaffold_7:21743265-21743398"	53	10	8	22	22	4	17	21	22	9	10	0	42	45	18
"scaffold_7:21743595-21743927"	57	29	16	60	49	15	51	56	58	25	16	26	75	108	47
"scaffold_7:21747158-21747373"	226	99	24	88	94	19	127	227	131	38	54	34	192	180	129
"scaffold_7:21749055-21749446"	315	98	22	155	144	31	252	289	219	65	81	38	315	397	198
"scaffold_7:21749642-21749880"	158	40	13	74	67	16	72	126	60	39	41	22	119	166	61
"scaffold_7:21750042-21750149"	132	51	10	68	44	17	130	118	80	34	17	8	99	133	81
"scaffold_7:21753769-21754221"	212	65	26	117	97	57	136	170	134	63	62	49	148	194	131
"scaffold_7:21755686-21755868"	81	17	4	18	51	3	56	54	41	19	10	15	54	43	31
"scaffold_7:21755986-21756157"	97	23	5	46	27	4	38	38	22	4	12	4	39	24	44
"scaffold_7:21761375-21761934"	570	71	68	287	229	35	221	175	154	70	95	81	411	503	258
"scaffold_7:21762970-21763522"	594	83	33	220	328	55	307	207	221	80	128	50	319	409	294
"scaffold_7:21764772-21764899"	158	41	12	40	64	20	56	79	55	25	48	49	99	92	79
"scaffold_7:21766012-21766180"	200	24	20	72	124	23	124	117	113	52	66	33	125	129	137
"scaffold_7:21766318-21766444"	124	15	9	50	68	20	83	67	71	41	35	17	62	68	40
"scaffold_7:21767356-21767571"	166	105	39	96	64	133	131	120	165	159	165	250	190	214	158
"scaffold_7:21811158-21811243"	18	4	3	11	3	5	8	9	11	5	2	7	10	13	6
"scaffold_7:21830787-21830956"	39	34	4	26	10	6	17	22	27	6	6	27	47	63	24
"scaffold_7:21831226-21831353"	6	4	3	7	6	5	7	14	10	4	2	15	5	11	14
"scaffold_7:21833990-21834081"	33	32	4	21	16	17	26	17	25	10	16	30	34	50	25
"scaffold_7:21834404-21834594"	76	46	13	53	40	59	60	72	98	41	73	61	79	93	72
"scaffold_7:21844369-21844532"	71	19	15	27	29	44	52	57	68	39	64	97	58	91	31
